3.63382935523987e-02,5.50383577345497e+01,2.00000000000000e+00,0.00000000000000e+00
4.09401774406433e-02,4.88517667735974e+01,2.00000000000000e+00,0.00000000000000e+00
4.69853162765503e-02,4.25664792974097e+01,2.00000000000000e+00,0.00000000000000e+00
5.50991535186768e-02,3.62981825828950e+01,2.00000000000000e+00,0.00000000000000e+00
6.62803888320923e-02,3.01748380666050e+01,2.00000000000000e+00,0.00000000000000e+00
8.21087837219238e-02,2.43579157778956e+01,2.00000000000000e+00,0.00000000000000e+00
1.04829502105713e-01,1.90785986752388e+01,2.00000000000000e+00,0.00000000000000e+00
1.36282730102539e-01,1.46753634810770e+01,2.00000000000000e+00,0.00000000000000e+00
1.73837089538574e-01,1.15050246487025e+01,2.00000000000000e+00,0.00000000000000e+00
2.10013961791992e-01,9.52317637805859e+00,2.00000000000000e+00,0.00000000000000e+00
2.47689819335938e-01,8.07460284457997e+00,2.00000000000000e+00,0.00000000000000e+00
3.24605560302734e-01,6.16132390996246e+00,2.00000000000000e+00,0.00000000000000e+00
4.18078613281250e-01,4.78377184818590e+00,2.00000000000000e+00,0.00000000000000e+00
2.26235580444336e-01,8.84034242567822e+00,2.00000000000000e+00,0.00000000000000e+00
2.08049011230469e-01,9.61310184107123e+00,2.00000000000000e+00,0.00000000000000e+00
1.99343872070313e-01,1.00328951774790e+01,2.00000000000000e+00,0.00000000000000e+00
1.94962882995605e-01,1.02583628702551e+01,2.00000000000000e+00,0.00000000000000e+00
1.93208503723145e-01,1.03515112505911e+01,2.00000000000000e+00,0.00000000000000e+00
1.93088340759277e-01,1.03579532152767e+01,2.00000000000000e+00,0.00000000000000e+00
1.93757247924805e-01,1.03221843446897e+01,2.00000000000000e+00,0.00000000000000e+00
1.94345855712891e-01,1.02909219742613e+01,2.00000000000000e+00,0.00000000000000e+00
1.93937873840332e-01,1.03125808301198e+01,2.00000000000000e+00,0.00000000000000e+00
1.91675186157227e-01,1.04343084251556e+01,2.00000000000000e+00,0.00000000000000e+00
1.86994934082031e-01,1.06954660018992e+01,2.00000000000000e+00,0.00000000000000e+00
1.79936599731445e-01,1.11150143048399e+01,2.00000000000000e+00,0.00000000000000e+00
1.71378517150879e-01,1.16700741332663e+01,2.00000000000000e+00,0.00000000000000e+00
1.63185691833496e-01,1.22559764739709e+01,2.00000000000000e+00,0.00000000000000e+00
1.58135986328125e-01,1.26473273677494e+01,2.00000000000000e+00,0.00000000000000e+00
1.44231796264648e-01,1.38665495886621e+01,2.00000000000000e+00,0.00000000000000e+00
1.04408836364746e-01,1.91554493166375e+01,2.00000000000000e+00,0.00000000000000e+00
7.64857292175293e-02,2.61486524819158e+01,2.00000000000000e+00,0.00000000000000e+00
5.94523429870605e-02,3.36403764337128e+01,2.00000000000000e+00,0.00000000000000e+00
4.81881618499756e-02,4.15039592392185e+01,2.00000000000000e+00,0.00000000000000e+00
4.02124404907227e-02,4.97358375342584e+01,2.00000000000000e+00,0.00000000000000e+00
3.42845082283020e-02,5.83353752364183e+01,2.00000000000000e+00,0.00000000000000e+00
2.97212064266205e-02,6.72920194184532e+01,2.00000000000000e+00,0.00000000000000e+00
2.61147677898407e-02,7.65850194838053e+01,2.00000000000000e+00,0.00000000000000e+00
2.32060909271240e-02,8.61842586686252e+01,2.00000000000000e+00,0.00000000000000e+00
2.08223164081573e-02,9.60507791036569e+01,2.00000000000000e+00,0.00000000000000e+00
1.88436508178711e-02,1.06136528585624e+02,2.00000000000000e+00,0.00000000000000e+00
1.71845003962517e-02,1.16383947969546e+02,2.00000000000000e+00,0.00000000000000e+00
1.57822012901306e-02,1.26725022346262e+02,2.00000000000000e+00,0.00000000000000e+00
1.45900100469589e-02,1.37080083515887e+02,2.00000000000000e+00,0.00000000000000e+00
1.35725721716881e-02,1.47356004057354e+02,2.00000000000000e+00,0.00000000000000e+00
1.27029299736023e-02,1.57443973126386e+02,2.00000000000000e+00,0.00000000000000e+00
1.19605056941509e-02,1.67217009977936e+02,2.00000000000000e+00,0.00000000000000e+00
1.13297678530216e-02,1.76526123566301e+02,2.00000000000000e+00,0.00000000000000e+00
1.07993423938751e-02,1.85196448920093e+02,2.00000000000000e+00,0.00000000000000e+00
1.03615038096905e-02,1.93022174843918e+02,2.00000000000000e+00,0.00000000000000e+00
1.00119441747665e-02,1.99761386625271e+02,2.00000000000000e+00,0.00000000000000e+00
9.74979400634766e-03,2.05132523401238e+02,2.00000000000000e+00,0.00000000000000e+00
9.57773998379707e-03,2.08817529331915e+02,2.00000000000000e+00,0.00000000000000e+00
9.50176641345024e-03,2.10487178170250e+02,2.00000000000000e+00,0.00000000000000e+00
9.52863246202469e-03,2.09893691627607e+02,2.00000000000000e+00,0.00000000000000e+00
9.65467393398285e-03,2.07153536135376e+02,2.00000000000000e+00,0.00000000000000e+00
9.82840135693550e-03,2.03491893276080e+02,2.00000000000000e+00,0.00000000000000e+00
9.87646877765656e-03,2.02501510828364e+02,2.00000000000000e+00,0.00000000000000e+00
9.54220592975617e-03,2.09595124917889e+02,2.00000000000000e+00,0.00000000000000e+00
8.82345587015152e-03,2.26668536744712e+02,2.00000000000000e+00,0.00000000000000e+00
8.00358913838863e-03,2.49887889722768e+02,2.00000000000000e+00,0.00000000000000e+00
7.28914365172386e-03,2.74380639667082e+02,2.00000000000000e+00,0.00000000000000e+00
6.73395171761513e-03,2.97002410059794e+02,2.00000000000000e+00,0.00000000000000e+00
6.32715970277786e-03,3.16097581884396e+02,2.00000000000000e+00,0.00000000000000e+00
6.04625474661589e-03,3.30783283836892e+02,2.00000000000000e+00,0.00000000000000e+00
5.87396416813135e-03,3.40485563540005e+02,2.00000000000000e+00,0.00000000000000e+00
5.80263715237379e-03,3.44670870757759e+02,2.00000000000000e+00,0.00000000000000e+00
5.83707019686699e-03,3.42637636472533e+02,2.00000000000000e+00,0.00000000000000e+00
6.00186940282583e-03,3.33229509968736e+02,2.00000000000000e+00,0.00000000000000e+00
6.36588111519814e-03,3.14174871752768e+02,2.00000000000000e+00,0.00000000000000e+00
7.14953094720840e-03,2.79738616499053e+02,2.00000000000000e+00,0.00000000000000e+00
1.00329503417015e-02,1.99343142681059e+02,2.00000000000000e+00,0.00000000000000e+00
9.45988371968269e-03,2.11419089204945e+02,2.00000000000000e+00,0.00000000000000e+00
7.15628974139691e-03,2.79474430504207e+02,2.00000000000000e+00,0.00000000000000e+00
6.46415762603283e-03,3.09398395847509e+02,2.00000000000000e+00,0.00000000000000e+00
6.12711273133755e-03,3.26418019007690e+02,2.00000000000000e+00,0.00000000000000e+00
5.95262926071882e-03,3.35985984075629e+02,2.00000000000000e+00,0.00000000000000e+00
5.87466154247522e-03,3.40445144888691e+02,2.00000000000000e+00,0.00000000000000e+00
5.86366578936577e-03,3.41083548809245e+02,2.00000000000000e+00,0.00000000000000e+00
5.90466503053904e-03,3.38715234421591e+02,2.00000000000000e+00,0.00000000000000e+00
5.98975047469139e-03,3.33903715397866e+02,2.00000000000000e+00,0.00000000000000e+00
6.11499026417732e-03,3.27065096059941e+02,2.00000000000000e+00,0.00000000000000e+00
6.27901107072830e-03,3.18521477158269e+02,2.00000000000000e+00,0.00000000000000e+00
6.48232102394104e-03,3.08531446942617e+02,2.00000000000000e+00,0.00000000000000e+00
6.72701708972454e-03,2.97308595076261e+02,2.00000000000000e+00,0.00000000000000e+00
7.01672434806824e-03,2.85033271168398e+02,2.00000000000000e+00,0.00000000000000e+00
7.35670924186707e-03,2.71860669352270e+02,2.00000000000000e+00,0.00000000000000e+00
7.75415152311325e-03,2.57926337646799e+02,2.00000000000000e+00,0.00000000000000e+00
8.21860581636429e-03,2.43350265730315e+02,2.00000000000000e+00,0.00000000000000e+00
8.76270607113838e-03,2.28239996156824e+02,2.00000000000000e+00,0.00000000000000e+00
9.40322279930115e-03,2.12693018576566e+02,2.00000000000000e+00,0.00000000000000e+00
1.01626433432102e-02,1.96799192144849e+02,2.00000000000000e+00,0.00000000000000e+00
1.10715851187706e-02,1.80642594890953e+02,2.00000000000000e+00,0.00000000000000e+00
1.21725484728813e-02,1.64304121034277e+02,2.00000000000000e+00,0.00000000000000e+00
1.35259062051773e-02,1.47864383304637e+02,2.00000000000000e+00,0.00000000000000e+00
1.52197405695915e-02,1.31408284579826e+02,2.00000000000000e+00,0.00000000000000e+00
1.73864394426346e-02,1.15032178186849e+02,2.00000000000000e+00,0.00000000000000e+00
2.02312618494034e-02,9.88569084265488e+01,2.00000000000000e+00,0.00000000000000e+00
2.40811526775360e-02,8.30524925141966e+01,2.00000000000000e+00,0.00000000000000e+00
2.94603228569031e-02,6.78879048634703e+01,2.00000000000000e+00,0.00000000000000e+00
3.71522665023804e-02,5.38324992403481e+01,2.00000000000000e+00,0.00000000000000e+00
4.79249477386475e-02,4.17319078452340e+01,2.00000000000000e+00,0.00000000000000e+00
6.08461141586304e-02,3.28698065218405e+01,2.00000000000000e+00,0.00000000000000e+00
