2.40524291992188e-02,2.00000000000000e+00,1.00119130594747e-06,2.40000000000000e+01,2.40000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
5.89080810546875e-02,5.00000000000000e+00,2.44839827616019e-06,2.40000000000000e+01,6.00000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.05996704101563e-01,2.00000000000000e+00,4.41214897773125e-06,2.40000000000000e+01,2.40000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.15378570556641e-01,3.00000000000000e+00,4.80024007974042e-06,2.40000000000000e+01,3.60000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.39758300781250e-01,3.00000000000000e+00,5.81457246300146e-06,2.40000000000000e+01,3.60000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
2.44451904296875e-01,5.00000000000000e+00,1.01601591926759e-05,2.40000000000000e+01,6.00000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
1.11216735839844e-01,3.00000000000000e+00,4.62712176648764e-06,2.40000000000000e+01,3.60000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
9.58869934082031e-02,2.00000000000000e+00,3.99130009191655e-06,2.40000000000000e+01,2.40000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
8.70010375976563e-02,2.00000000000000e+00,3.62145356881075e-06,2.40000000000000e+01,2.40000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
8.09242248535156e-02,2.00000000000000e+00,3.36847422800182e-06,2.40000000000000e+01,2.40000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.64968872070313e-02,2.00000000000000e+00,3.18421787156528e-06,2.40000000000000e+01,2.40000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.35450744628906e-02,1.00000000000000e+00,3.06286256590943e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.90756225585938e-02,1.00000000000000e+00,3.29320279435478e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.39173889160156e-02,1.00000000000000e+00,3.07836791544820e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.91587829589844e-02,1.00000000000000e+00,3.29663430613795e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.35652923583985e-02,1.00000000000000e+00,3.06368867059797e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.92137145996094e-02,1.00000000000000e+00,3.29892198066006e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.33116149902344e-02,1.00000000000000e+00,3.05313994919044e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.91870117187500e-02,1.00000000000000e+00,3.29784168991351e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.31796264648438e-02,1.00000000000000e+00,3.04764317568592e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.90710449218750e-02,1.00000000000000e+00,3.29301215481127e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
7.31834776335741e-02,1.00000000000000e+00,3.04778767422847e-06,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
2.35194795197458e-02,1.00000000000000e+00,9.79488569038221e-07,2.40000000000000e+01,1.20000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,3.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00
