2.94877624511719e-01,6.78245705725440e+00,2.00000000000000e+00,0.00000000000000e+00
2.85014343261719e-01,7.01717191996252e+00,2.00000000000000e+00,0.00000000000000e+00
2.68869781494141e-01,7.43853456238197e+00,2.00000000000000e+00,0.00000000000000e+00
2.49850082397461e-01,8.00480024184425e+00,2.00000000000000e+00,0.00000000000000e+00
2.29832458496094e-01,8.70197662047526e+00,2.00000000000000e+00,0.00000000000000e+00
2.09534835815430e-01,9.54495223773537e+00,2.00000000000000e+00,0.00000000000000e+00
1.89035797119141e-01,1.05799960245910e+01,2.00000000000000e+00,0.00000000000000e+00
1.68084144592285e-01,1.18988022627079e+01,2.00000000000000e+00,0.00000000000000e+00
1.46415328979492e-01,1.36597541292196e+01,2.00000000000000e+00,0.00000000000000e+00
1.24301528930664e-01,1.60898943299701e+01,2.00000000000000e+00,0.00000000000000e+00
1.02941417694092e-01,1.94285259014340e+01,2.00000000000000e+00,0.00000000000000e+00
8.38442802429199e-02,2.38537304723822e+01,2.00000000000000e+00,0.00000000000000e+00
6.78242444992065e-02,2.94879805115027e+01,2.00000000000000e+00,0.00000000000000e+00
5.48598051071167e-02,3.64565640744602e+01,2.00000000000000e+00,0.00000000000000e+00
4.45228815078735e-02,4.49207103576555e+01,2.00000000000000e+00,0.00000000000000e+00
3.63112092018127e-02,5.50794105722085e+01,2.00000000000000e+00,0.00000000000000e+00
2.97788321971893e-02,6.71618009314942e+01,2.00000000000000e+00,0.00000000000000e+00
2.45635628700256e-02,8.14213933570374e+01,2.00000000000000e+00,0.00000000000000e+00
2.03805208206177e-02,9.81329047056482e+01,2.00000000000000e+00,0.00000000000000e+00
1.70082122087479e-02,1.17590244067405e+02,2.00000000000000e+00,0.00000000000000e+00
1.42750769853592e-02,1.40104308598794e+02,2.00000000000000e+00,0.00000000000000e+00
1.20483241975307e-02,1.65998189226174e+02,2.00000000000000e+00,0.00000000000000e+00
1.02250188589096e-02,1.95598646991731e+02,2.00000000000000e+00,0.00000000000000e+00
8.72516334056854e-03,2.29222050195560e+02,2.00000000000000e+00,0.00000000000000e+00
7.48632177710533e-03,2.67153878770456e+02,2.00000000000000e+00,0.00000000000000e+00
6.45947493612766e-03,3.09622689115807e+02,2.00000000000000e+00,0.00000000000000e+00
5.60583788901568e-03,3.56770930518502e+02,2.00000000000000e+00,0.00000000000000e+00
